date_time,user_id__customer_name,transactions_id__total_amount,name,quantity,Category,Sale Price,Profit Margin,Cost Price,Profit
2021-02-22 14:13:31.892055+00:00,arbab,1121,chicken roll large 12 s (tasty frozen) (1p),1,Frozen Food,155.0,0.1,139.5,15.5
2021-01-24 12:45:56.012369+00:00,sajid,71,bar b-q macaroni 250 gm(59),1,Vermicelli Pasta Macaroni Noodle,71.0,0.05,67.45,3.549999999999997
2021-04-27 10:09:54.001357+00:00,sabir,1014,habib ghee 1kg pouch,3,Ghee,338.0,0.1,304.2,33.80000000000001
2021-09-07 11:36:40.853808+00:00,yahya,18,cleeno dish wash bar  140 gm,1,Dish wash bar,18.0,0.05,17.099999999999998,0.9000000000000021
2021-09-10 09:38:23.260619+00:00,bilal,881,star mixer orange pouch 1000gm(69),1,"Beverages (Soft drink, Water, Juices, Syrups etc)",590.0,0.15,501.5,88.5
2021-09-10 09:38:23.260619+00:00,bilal,881,swaad chaat masala bottle 50 gm  (70),3,Spices,97.0,0.05,92.14999999999999,4.8500000000000085
2021-11-13 14:15:38.317599+00:00,abbas,288,lifebuoy total 115 gm,2,Non Food,44.0,0.05,41.8,2.200000000000003
2021-11-13 14:15:38.317599+00:00,abbas,288,lifebuoy total 115 gm,2,Toilet Soaps,34.5,0.05,32.775,1.7250000000000014
2021-11-13 14:15:38.317599+00:00,abbas,288,launch box classic asst. kp,1,Plastic Items House Hold Utensils,200.0,0.1,180.0,20.0
2021-07-15 12:57:47.330253+00:00,asfand yar,464,fanta orange 2.25 ltr (50),2,"Beverages (Soft drink, Water, Juices, Syrups etc)",232.0,0.1,208.8,23.19999999999999
2021-06-16 12:35:10.133752+00:00,riyan,501,sultan missri 50 gm,3,Dry Fruits,60.0,0.05,57.0,3.0
2021-11-25 15:06:01.497102+00:00,salman,1770,star mixer mango pouch 1000 gm(69),3,"Beverages (Soft drink, Water, Juices, Syrups etc)",590.0,0.15,501.5,88.5
2021-07-25 21:15:17.908461+00:00,riyan,1205,shangrilla mixed pickle 325 gm plastic jar(26),2,Ketchup Pickles Sauce Vinegar,283.0,0.1,254.70000000000002,28.299999999999983
2021-07-25 21:15:17.908461+00:00,riyan,1205,crown moong shell 500 gm(131)(p),3,Pulses,213.0,0.1,191.70000000000002,21.299999999999983
2021-11-10 12:16:01.812695+00:00,yahya,1654,foam sens comfort pro 250ml(10),3,Shaving Cream Razors Blades Brushes,528.0,0.15,448.8,79.19999999999999
2021-11-10 12:16:01.812695+00:00,yahya,1654,cadbarry d/milk bubly 40gm,1,Chocolates Toffees Sweets,70.0,0.05,66.5,3.5
2021-02-13 12:20:04.997754+00:00,arbab,287,piston  with out pin,2,Conf Miscellaneous,143.69,0.1,129.321,14.369
2021-02-17 11:11:25.083592+00:00,salman,1049,skinless whole chicken w/o giblets 1.2 kg,2,Frozen Food,522.0,0.15,443.7,78.30000000000001
2021-02-17 11:11:25.083592+00:00,salman,1049,custard sandwich tp 20 gm,1,Snacks (Biscuits Cake Chips),5.0,0.05,4.75,0.25
2021-03-19 12:36:57.167279+00:00,qasim,1269,softlan 600 ml pouch blue(05),3,Non Food,98.0,0.05,93.1,4.900000000000006
2021-03-19 12:36:57.167279+00:00,qasim,1269,mehran haleem mix/e c 300 gm(67),3,Spices,325.0,0.1,292.5,32.5
2021-04-06 13:19:20.162502+00:00,asaf,1452,new robin liquid bleach 500 ml (04),2,Shoes Polish/Shoes Brush,499.0,0.1,449.1,49.89999999999998
2021-04-06 13:19:20.162502+00:00,asaf,1452,close up tooth paste fire freeze 160 gms(55),2,Tooth Paste,227.0,0.1,204.3,22.69999999999999
2021-02-04 15:00:15.520389+00:00,bilal,3540,planta c/ oil 4.5 ltr botle (old code),2,Cooking Oil,1665.0,0.2,1332.0,333.0
2021-02-04 15:00:15.520389+00:00,bilal,3540,nest papp nactor juice 200 ml(57),3,"Beverages (Soft drink, Water, Juices, Syrups etc)",70.0,0.05,66.5,3.5
2021-07-28 12:54:40.749571+00:00,asfand yar,357,colgate protex balance soap 95 gms(05),3,Toilet Soaps,119.0,0.1,107.10000000000001,11.899999999999991
2021-04-10 14:14:29.257150+00:00,bilal,485,chicken nugget family pack 1 kg (yes mom),1,Frozen Food,485.0,0.1,436.5,48.5
2021-12-12 12:38:59.960938+00:00,sajid,40,bisca chocolate enrobed biscut 12x24(61),2,Chocolates Toffees Sweets,20.0,0.05,19.0,1.0
2021-04-09 13:46:43.689656+00:00,mirza,994,sensodyne multi care 100 gm(59),3,Tooth Paste,320.0,0.1,288.0,32.0
2021-04-09 13:46:43.689656+00:00,mirza,994,all clear hrc 25 gm lemon(95),1,Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,34.0,0.05,32.3,1.7000000000000028
2021-08-02 18:07:24.807553+00:00,abid,580,s6 gentle dusk 190mm x 180mm (1y),2,"Toilet Rolls,Tissues",290.0,0.1,261.0,29.0
2021-03-20 13:55:55.195171+00:00,jafar,2393,l/b total 115gm trio/f,2,Non Food,124.0,0.1,111.60000000000001,12.399999999999991
2021-03-20 13:55:55.195171+00:00,jafar,2393,crown rice basmati tota 5 kg(131)(r),3,Rice,715.0,0.15,607.75,107.25
2021-09-02 08:29:32.829325+00:00,riyan,5276,pakpal chaipatti 425 gm tea jar pack(rmbt)(52),3,Tea,760.0,0.15,646.0,114.0
2021-09-02 08:29:32.829325+00:00,riyan,5276,nestle milo 500 gm(57),2,"Beverages (Soft drink, Water, Juices, Syrups etc)",1498.0,0.2,1198.4,299.5999999999999
2021-04-15 19:36:05.759027+00:00,waqas,970,kombat klear t brush aka(59),1,Tooth Brushes,100.0,0.05,95.0,5.0
2021-04-15 19:36:05.759027+00:00,waqas,970,mix marmalade 1.8 kg bkt(47),1,"Jams, Jelly, Marmalades, Spreads, Mayonnaise",870.0,0.15,739.5,130.5
2021-09-29 09:52:28.655034+00:00,arbab,5100,eva cooking oil 5 ltr tin (for id/pr/ad zone) old code,3,Cooking Oil,1700.0,0.2,1360.0,340.0
2021-08-10 10:09:23.723593+00:00,saif,537,aghaaz ghee 1x5 1kg (for ad/pr zone),3,Ghee,179.0,0.1,161.1,17.900000000000006
2021-07-19 17:58:15.125551+00:00,arbab,228,tux napkin 1320 embossed,2,"Toilet Rolls,Tissues",114.0,0.1,102.60000000000001,11.399999999999991
2021-03-22 12:58:29.515842+00:00,maaz,1276,bath brush asst.,1,bath Assets,250.0,0.1,225.0,25.0
2021-03-22 12:58:29.515842+00:00,maaz,1276,islamabad tea super dana pouch 170 gm(rmbt)(40),3,Tea,342.0,0.1,307.8,34.19999999999999
2021-10-01 14:13:31.409104+00:00,khan,396,ls green chilli 250 gm (lp)(f-s),2,Fresh Vegetables,198.0,0.1,178.20000000000002,19.799999999999983
2021-09-10 13:31:58.852329+00:00,mirza,675,new pantene iris ss 5ml(10),1,Hair Shampoos,5.0,0.05,4.75,0.25
2021-06-24 11:01:42.002522+00:00,raza,1305,flying paper napkin,1,Miscellaneous,30.0,0.05,28.5,1.5
2021-06-24 11:01:42.002522+00:00,raza,1305,ladan glass 5014,3,Plastic Items House Hold Utensils,425.0,0.1,382.5,42.5
2021-03-08 08:42:39.503064+00:00,abbas,256,mehran achar gosht 50 gm(67),2,Spices,128.0,0.1,115.2,12.799999999999997
2021-07-14 11:21:38.664748+00:00,sabir,3730,kisan sunflower oil 10 ltr tin,1,Cooking Oil,1730.0,0.2,1384.0,346.0
2021-07-14 11:21:38.664748+00:00,sabir,3730,rahat premium regular (small) (1m),2,Pamper,1000.0,0.15,850.0,150.0
2021-10-22 11:48:49.546181+00:00,Ali,1360,gf ginger 1 kg (lp)(oka),1,Fresh Vegetables,920.0,0.15,782.0,138.0
2021-02-03 11:27:39.505034+00:00,Ali,1984,he cd blue ginger 400ml- set b(10),3,Hair Shampoos,648.0,0.15,550.8,97.20000000000005
2021-02-03 11:27:39.505034+00:00,Ali,1984,choc-oh rs 20/-(61),2,Chocolates Toffees Sweets,20.0,0.05,19.0,1.0
2021-04-25 16:53:39.212295+00:00,asaf,4192,nestle nido 1 plus 150 gm(57),2,Milk Powders,395.0,0.1,355.5,39.5
2021-07-19 10:51:28.737069+00:00,saif,425,chocolicious mini - double chocolate (14),3,Snacks (Biscuits Cake Chips),5.0,0.05,4.75,0.25
2021-07-19 10:51:28.737069+00:00,saif,425,chocolicious mini - double chocolate (14),3,Snacks (Biscuits Cake Chips),15.0,0.05,14.25,0.75
2021-07-19 10:51:28.737069+00:00,saif,425,rlx lotion 100 ml silky bright 100 ml(55),2,Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,205.0,0.1,184.5,20.5
2021-12-20 10:02:39.736068+00:00,sajid,681,lipton yellow lable tea 85 gm(rmbt) (16),1,Tea,201.0,0.1,180.9,20.099999999999994
2021-12-20 10:02:39.736068+00:00,sajid,681,doughstory  vanilla cupcake (1x12) 204 gm,2,Butter/Bread,240.0,0.1,216.0,24.0
2021-03-28 18:48:30.837015+00:00,qasim,237,lifebouy shampoo shny & soft 9 ml(08),2,Hair Shampoos,5.0,0.05,4.75,0.25
2021-03-28 18:48:30.837015+00:00,qasim,237,lemon juice 300 ml (mitchells)(44),1,"Beverages (Soft drink, Water, Juices, Syrups etc)",227.0,0.1,204.3,22.69999999999999
2021-07-12 14:38:13.980164+00:00,jafar,367,sh.t/ketchup 2kg bkt,1,Ketchup Pickles Sauce Vinegar,328.0,0.1,295.2,32.80000000000001
2021-06-23 13:19:41.658298+00:00,maaz,1440,nivea men shaving cream protect & care 60gm(59),2,Shaving Cream Razors Blades Brushes,327.0,0.1,294.3,32.69999999999999
2021-06-23 13:19:41.658298+00:00,maaz,1440,hair remover cream veet nikhar 50 gm (04),2,Creams/Vasline,393.0,0.1,353.7,39.30000000000001
2021-03-28 10:41:22.332579+00:00,Ali,1691,kohinoor tez mixture 170 gm(rmbt),1,Tea,331.0,0.1,297.90000000000003,33.099999999999966
2021-03-28 10:41:22.332579+00:00,Ali,1691,dastak c/ oil 3 ltr pet (1g),2,Cooking Oil,680.0,0.15,578.0,102.0
2021-01-13 17:49:21.171039+00:00,qasim,291,sensodyne regular 75 ml,3,Tooth Paste,97.0,0.05,92.14999999999999,4.8500000000000085
2021-11-03 12:22:40.948015+00:00,riyan,1528,h&s 650ml cc-f(10),1,Hair Shampoos,1413.0,0.2,1130.4,282.5999999999999
2021-11-03 12:22:40.948015+00:00,riyan,1528,shangrilla tomato ketchup 225 gm(26),1,Ketchup Pickles Sauce Vinegar,115.0,0.1,103.5,11.5
2021-11-10 14:54:50.131024+00:00,maaz,190,ebm  peanut pista munch pack 23.7 gm (14),3,Snacks (Biscuits Cake Chips),30.0,0.05,28.5,1.5
2021-11-10 14:54:50.131024+00:00,maaz,190,(wrong code) ariel hs org 170 gm pw,2,Detergents Washing Powders,50.0,0.05,47.5,2.5
2021-09-01 17:37:08.848960+00:00,sajid,4626,toyo nasic cake set 6+1,3,Corokery,722.0,0.15,613.6999999999999,108.30000000000007
2021-09-01 17:37:08.848960+00:00,sajid,4626,dastoor chai dana 430 gm (tea)(rmbt)(03),3,Tea,820.0,0.15,697.0,123.0
2021-02-15 16:09:17.599161+00:00,arbab,1960,qarshi surfi tab 250 tabs(45),2,OTC Products,390.0,0.1,351.0,39.0
2021-02-15 16:09:17.599161+00:00,arbab,1960,dove shampoo nourishing oil uk 250 ml(55),2,Hair Shampoos,590.0,0.15,501.5,88.5
2021-07-10 16:44:59.678918+00:00,asfand yar,1711,qamar tea 430 gm pch(ylw) (rmbt)(2b),1,Tea,850.0,0.15,722.5,127.5
2021-07-10 16:44:59.678918+00:00,asfand yar,1711,divine foods mash washed  500 gm(137)(p),3,Pulses,287.0,0.1,258.3,28.69999999999999
2021-10-31 20:37:41.516845+00:00,sajid,20,national mazedar daal 23 gm(56),1,Spices,20.0,0.05,19.0,1.0
2021-02-03 21:47:29.460373+00:00,waqas,502,stiff sweep plain 500 ml (01),2,Bleach Phenyl Cleaners blue liquid,126.0,0.1,113.4,12.599999999999994
2021-02-03 21:47:29.460373+00:00,waqas,502,dettol soap cool 80 gm (04),2,Toilet Soaps,125.0,0.1,112.5,12.5
2021-01-17 16:58:58.999431+00:00,asaf,195,marvel iodized salt 800 gm (63),1,Spices / Salt,60.0,0.05,57.0,3.0
2021-01-17 16:58:58.999431+00:00,asaf,195,metha soda 200 gm (39),3,Spices,45.0,0.05,42.75,2.25
2021-04-29 18:13:38.766838+00:00,yahya,375,national kofta masala 43 gm(56),3,Spices,120.0,0.1,108.0,12.0
2021-08-08 09:10:50.655504+00:00,moeez,520,maxob twin toilet roll(59),3,"Toilet Rolls,Tissues",148.0,0.1,133.20000000000002,14.799999999999983
2021-08-08 09:10:50.655504+00:00,moeez,520,blink fabric bleach 400 ml,1,Bleach Phenyl Cleaners blue liquid,76.0,0.05,72.2,3.799999999999997
2021-12-01 10:25:54.874896+00:00,abid,642,best food kish mish 100 gm(38),3,Dry Fruits,170.0,0.1,153.0,17.0
2021-06-10 18:01:38.891465+00:00,moeez,392,shan tikka masala 100gm d/p(62),1,Spices,248.0,0.1,223.20000000000002,24.799999999999983
2021-06-10 18:01:38.891465+00:00,moeez,392,knock out simply salt 65 gm-gloss,3,Snacks (Biscuits Cake Chips),48.0,0.05,45.599999999999994,2.4000000000000057
2021-07-02 11:16:28.134859+00:00,salman,30,hilal cup cake chocolate 12*24 boxes,3,Chocolates Toffees Sweets,10.0,0.05,9.5,0.5
2021-07-16 21:51:54.172256+00:00,maaz,985,nutri clove 50 gm (1w),1,Spices,285.0,0.1,256.5,28.5
2021-07-16 21:51:54.172256+00:00,maaz,985,chai patti craft paper pack 250 gm(rmbt),2,Tea,350.0,0.1,315.0,35.0
2021-06-12 08:59:35.946233+00:00,zubair,321,sultan coriander seeds 100 gm,3,Spices,107.0,0.1,96.3,10.700000000000003
2021-08-11 20:45:17.235749+00:00,maaz,559,mehran chat masala 100 gm(67),1,Spices,175.0,0.1,157.5,17.5
2021-08-11 20:45:17.235749+00:00,maaz,559,shan mandhi masala 50 gm(62),3,Spices,128.0,0.1,115.2,12.799999999999997
2021-03-27 21:54:18.771889+00:00,moeez,435,mehran firini mix 180 gm(67),2,Spices,135.0,0.1,121.5,13.5
2021-03-27 21:54:18.771889+00:00,moeez,435,colgate sensitive sensifoam t/ paste 100 gm(05),1,Tooth Paste,165.0,0.1,148.5,16.5
2021-03-29 11:03:05.373625+00:00,yahya,3222,chicken chapli kebab 1050 gm,2,Frozen Food,1238.0,0.2,990.4000000000001,247.5999999999999
2021-03-29 11:03:05.373625+00:00,yahya,3222,mama blueberry syrup 625 gm btl(69),2,"Jams, Jelly, Marmalades, Spreads, Mayonnaise",373.0,0.1,335.7,37.30000000000001
2021-06-26 12:02:32.853112+00:00,bilal,1076,talcom powder s blue diamond(09),2,Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,198.0,0.1,178.20000000000002,19.799999999999983
2021-06-26 12:02:32.853112+00:00,bilal,1076,dastak can/ oil 3 ltr pet (1g),1,Cooking Oil,680.0,0.15,578.0,102.0
2021-03-16 10:40:17.627491+00:00,abbas,1740,tapal family mixture tea 950 gm pouch rs-50/off(37),2,Tea,870.0,0.15,739.5,130.5
2021-02-10 08:48:04.915346+00:00,sajid,930,palmolive liquid h/wash antibac 225 ml bottle(05),3,Hand wash Hand Sanitizer Face wash,310.0,0.1,279.0,31.0
2021-08-02 09:25:03.538529+00:00,khan,214,innovative crust choco rolls 15x18(59),1,Snacks (Biscuits Cake Chips),10.0,0.05,9.5,0.5
2021-08-02 09:25:03.538529+00:00,khan,214,treet blade 10s  dura sharp-tds (20x60)(59),3,Shaving Cream Razors Blades Brushes,68.0,0.05,64.6,3.4000000000000057
2021-04-27 12:10:27.633846+00:00,Ali,1371,balty bucket.no 5 super st,3,Plastic Items House Hold Utensils,457.0,0.1,411.3,45.69999999999999
2021-04-30 19:20:52.321041+00:00,waqas,1640,multi utensil basket lrg kp,2,Plastic Items House Hold Utensils,820.0,0.15,697.0,123.0
2021-01-25 19:12:24.809667+00:00,yahya,473,marhaba kalongi oil 50 ml,1,Hair Oil/Color/Gel,155.0,0.1,139.5,15.5
2021-06-03 14:38:10.994984+00:00,sabir,2739,dalda ghee 2.5 kg tin  only (old code)(1c),3,Ghee,907.0,0.15,770.9499999999999,136.05000000000007
2021-03-27 18:43:38.169910+00:00,riyan,330,mezan cooking oil 1x5 ltr pkt (for ki/sr zone) old code(85),1,Cooking Oil,330.0,0.1,297.0,33.0
2021-11-12 11:16:24.031218+00:00,abid,2090,body spray fascino goal 200 ml(55),1,Spray Perfumes Air Freshener,550.0,0.15,467.5,82.5
2021-11-12 11:16:24.031218+00:00,abid,2090,life style iaghol husk 80 gm jar(66),2,Ispaghol,770.0,0.15,654.5,115.5
2021-07-05 09:28:20.052442+00:00,abid,2490,sufi sunflower oil 5 ltr tin,2,Cooking Oil,1110.0,0.2,888.0,222.0
2021-07-05 09:28:20.052442+00:00,abid,2490,doughstory crispy bakarkhani 2pc 100 gm,3,Butter/Bread,90.0,0.05,85.5,4.5
2021-04-06 13:49:19.701015+00:00,maaz,343,sultan jouin 50 gm,2,Spices,72.0,0.05,68.39999999999999,3.6000000000000085
2021-04-06 13:49:19.701015+00:00,maaz,343,red chilli  powder raw (ob-r),1,All/Own Brand/Raw Spices,199.0,0.1,179.1,19.900000000000006
2021-04-27 15:54:29.752648+00:00,raza,65,dawn sheermal  115 gm (94),1,Butter/Bread,65.0,0.05,61.75,3.25
2021-01-12 19:42:15.431947+00:00,khan,220,caresse f\cleanser grade seed,2,Creams/Vasline,110.0,0.1,99.0,11.0
2021-01-10 15:32:40.905745+00:00,sajid,230,dawn family pack bran 725 gm (94),1,Butter/Bread,230.0,0.1,207.0,23.0
2021-08-06 21:58:39.479895+00:00,asfand yar,49,kolson vermicellis 225 gm,1,Vermicelli Pasta Macaroni Noodle,49.0,0.05,46.55,2.450000000000003
2021-02-10 19:50:15.185956+00:00,abid,2031,white zeera raw bulk (ob-r),3,All/Own Brand/Raw Spices,677.0,0.15,575.4499999999999,101.55000000000007
2021-07-07 16:17:59.954644+00:00,asfand yar,1923,dawn dust tea 350 gm(36),1,Tea,497.0,0.1,447.3,49.69999999999999
2021-07-07 16:17:59.954644+00:00,asfand yar,1923,rooh afza red syrup 1500 ml (33),2,"Beverages (Soft drink, Water, Juices, Syrups etc)",713.0,0.15,606.05,106.95000000000005
2021-09-22 18:20:15.235802+00:00,qasim,216,mothercare baby powder pink m,2,Baby powder,108.0,0.1,97.2,10.799999999999997
2021-03-30 14:30:06.571461+00:00,abbas,140,colgate gentle soap 135 gms (05),2,Non Food,70.0,0.05,66.5,3.5
2021-11-17 11:36:19.048241+00:00,bilal,10,waltz o/wafer tiky pack,2,Snacks (Biscuits Cake Chips),5.0,0.05,4.75,0.25
2021-12-09 13:12:37.582271+00:00,jafar,185,qarshi almond oil 10 ml(45),1,OTC Products,185.0,0.1,166.5,18.5
2021-05-06 19:37:41.177823+00:00,yahya,20,knock out green chilli 26 gm gloss(1c),1,Ketchup Pickles Sauce Vinegar,20.0,0.05,19.0,1.0
2021-07-24 21:30:33.884905+00:00,Ali,230,toilet cleaner clean sweep 1 ltr,1,Bleach Phenyl Cleaners blue liquid,95.0,0.05,90.25,4.75
2021-07-24 21:30:33.884905+00:00,Ali,230,olper milk 225 ml uht milk(rmum)(64),3,Milk,45.0,0.05,42.75,2.25
2021-03-18 17:44:54.405967+00:00,saif,819,crown moong washed 500 gm(131)(p),1,Pulses,231.0,0.1,207.9,23.099999999999994
2021-03-18 17:44:54.405967+00:00,saif,819,fruit set all design,1,Corokery,588.0,0.15,499.8,88.19999999999999
2021-11-14 19:01:17.663598+00:00,riyan,338,islamabad tea super dana 14 gm(40),2,Tea,20.0,0.05,19.0,1.0
2021-11-14 19:01:17.663598+00:00,riyan,338,shangrillatomato ketchup 475 gm pouch chilli sauce 100 ml (26),2,Ketchup Pickles Sauce Vinegar,149.0,0.1,134.1,14.900000000000006
2021-10-23 13:12:07.580438+00:00,moeez,510,black cat talcum powder elegant 70 gm(59),3,Body Lotion Talcum Powder/HAIR REMOVER LOTION/NAIL POLISH REMOVER,170.0,0.1,153.0,17.0
2021-03-31 20:08:11.959813+00:00,raza,26,lady shoes,1,Conf Miscellaneous,26.0,0.05,24.7,1.3000000000000007
2021-02-03 17:48:16.896605+00:00,maaz,185,minto paste awami 25 gm(09),2,Tooth Paste,10.0,0.05,9.5,0.5
2021-07-03 18:19:18.091761+00:00,waqas,1785,akhrot giri 200 gm,3,Giri,595.0,0.15,505.75,89.25
2021-11-13 13:33:14.556488+00:00,abbas,324,parizad adrak pdr 45 gm,3,Spices,108.0,0.1,97.2,10.799999999999997
2021-12-09 17:30:51.170745+00:00,abid,624,crispo quick set jelly blackcurrent 82 gm pdr(59),1,"Jams, Jelly, Marmalades, Spreads, Mayonnaise",117.0,0.1,105.3,11.700000000000003
2021-12-09 17:30:51.170745+00:00,abid,624,poly bag 6x9 half kg 1 (kg rate) (ob-p),1,All/Own Brand/Poly Shopping Bags,507.03,0.15,430.97549999999995,76.05450000000002
2021-05-18 12:51:48.916792+00:00,abid,1878,sugar 5kg chashma,3,Commodities,460.0,0.1,414.0,46.0
2021-05-18 12:51:48.916792+00:00,abid,1878,sunlight hs std powder pink 2 kg(08),1,Detergents Washing Powders,498.0,0.1,448.2,49.80000000000001
2021-10-16 15:26:57.475604+00:00,khan,352,roll patti 300 gm,2,Frozen Food,128.0,0.1,115.2,12.799999999999997
2021-10-16 15:26:57.475604+00:00,khan,352,habit table napking large imc (1m),1,"Toilet Rolls,Tissues",96.0,0.05,91.19999999999999,4.800000000000011
2021-12-04 11:32:10.122933+00:00,maaz,1096,"dil dil banaspati (1x16) kg pouch (for mn,sa,le zone)old code(85)",3,Ghee,261.0,0.1,234.9,26.099999999999994
2021-10-03 13:56:12.721128+00:00,asaf,2690,qamar tea 100 gm pch (ylw)(rmbt)(2b),2,Tea,190.0,0.1,171.0,19.0
2021-10-03 13:56:12.721128+00:00,asaf,2690,kisan ghee 5kg tin,3,Ghee,770.0,0.15,654.5,115.5
2021-09-05 19:40:01.568010+00:00,abid,470,"forhans,s amla herbal shampoo 400 ml",2,Hair Shampoos,235.0,0.1,211.5,23.5
2021-09-28 09:49:09.448890+00:00,abid,280,marhaba honey 300 gm,1,Honey,280.0,0.1,252.0,28.0
2021-01-28 09:45:02.467443+00:00,khan,1466,express pdr 400 gm (05),1,Non Food,84.0,0.05,79.8,4.200000000000003
2021-01-28 09:45:02.467443+00:00,khan,1466,sunsilk shampoo 700ml black shine,2,Hair Shampoos,691.0,0.15,587.35,103.64999999999998
2021-04-16 18:32:03.344839+00:00,jafar,296,chilli milli jelly rs 20 (61),1,Chocolates Toffees Sweets,20.0,0.05,19.0,1.0
2021-07-23 14:47:21.668234+00:00,jafar,228,sunsilk thick & long shampoo local 200 ml,1,Hair Shampoos,228.0,0.1,205.20000000000002,22.799999999999983
2021-10-20 11:23:10.692798+00:00,salman,985,"g.f pencil rinter1100,j48jar (43)",1,Stationery Items,394.0,0.1,354.6,39.39999999999998
2021-10-20 11:23:10.692798+00:00,salman,985,palmolive s/w anti bacterial 250 ml(05),3,Toilet Soaps,197.0,0.1,177.3,19.69999999999999
2021-04-29 17:46:27.638799+00:00,yahya,1170,kaju plain 200 gm,1,Dry Fruits,720.0,0.15,612.0,108.0
2021-04-29 17:46:27.638799+00:00,yahya,1170,watermelon 10 mg velo 20s(only for jails)(98),3,OTC Products,150.0,0.1,135.0,15.0
2021-10-12 18:43:49.383934+00:00,salman,660,laziza kulfa mix std 152 gm(82),2,"Dessert (Custard Cereals Kheer, Pudding)",195.0,0.1,175.5,19.5
2021-10-12 18:43:49.383934+00:00,salman,660,parodontax complete protection extra fresh tooth paste 30 gms(59),3,Tooth Paste,90.0,0.05,85.5,4.5
2021-05-01 14:55:20.594911+00:00,abid,3841,shangrilla smile apple fruit drinks 1 ltr(26),2,"Beverages (Soft drink, Water, Juices, Syrups etc)",218.0,0.1,196.20000000000002,21.799999999999983
2021-05-01 14:55:20.594911+00:00,abid,3841,habib oil cooking oil 10 ltr tin,1,Cooking Oil,3405.0,0.2,2724.0,681.0
2021-02-16 19:13:48.349579+00:00,arbab,720,shezan iaghol husk 50 gm(47),2,Ispaghol,90.0,0.05,85.5,4.5
2021-03-23 09:10:58.085871+00:00,moeez,1328,lifebuoy soap bar total trio 36x3 130 gms(08),3,Toilet Soaps,315.0,0.1,283.5,31.5
2021-10-20 13:21:15.332664+00:00,asfand yar,258,eco lovage seed (ajwain) 100gm (88),3,Spices,86.0,0.05,81.7,4.299999999999997
2021-03-13 18:08:44.510644+00:00,asaf,549,shan sindi biryani masala 55 gm (62),3,Spices,128.0,0.1,115.2,12.799999999999997
2021-03-13 18:08:44.510644+00:00,asaf,549,vinegar white275 ml bake parlor(59),3,Ketchup Pickles Sauce Vinegar,55.0,0.05,52.25,2.75
2021-09-16 17:28:20.319767+00:00,abbas,950,mehran pista khee mix 155 gm(67),3,"Dessert (Custard Cereals Kheer, Pudding)",135.0,0.1,121.5,13.5
2021-09-16 17:28:20.319767+00:00,abbas,950,palmolive natural shampoo green 350 ml(05),1,Hair Shampoos,545.0,0.15,463.25,81.75
2021-11-01 09:30:40.993830+00:00,abbas,651,(wrong code) safeguard lemon fresh 95g(10),3,Detergents Dish Wash/Dish wash Bar,57.0,0.05,54.15,2.8500000000000014
2021-11-01 09:30:40.993830+00:00,abbas,651,muraba amla 1000 gm (only for jails) (38),1,Ketchup Pickles Sauce Vinegar,480.0,0.1,432.0,48.0
2021-06-30 21:37:33.390817+00:00,khan,1472,protien con repair 200ml,2,Hair Shampoos,175.0,0.1,157.5,17.5
2021-01-08 10:39:17.584583+00:00,maaz,388,tomato ketchup 500 gm (36),2,Ketchup Pickles Sauce Vinegar,194.0,0.1,174.6,19.400000000000006
2021-05-17 16:20:28.198075+00:00,arbab,10,jam delight tp 15g,2,Snacks (Biscuits Cake Chips),5.0,0.05,4.75,0.25
2021-08-18 12:27:49.883858+00:00,waqas,1758,apple jelly 450 gm (71),3,"Jams, Jelly, Marmalades, Spreads, Mayonnaise",288.0,0.1,259.2,28.80000000000001
2021-08-18 12:27:49.883858+00:00,waqas,1758,body spray super storm for men cool jaguar turkey 150 ml(55),3,Spray Perfumes Air Freshener,298.0,0.1,268.2,29.80000000000001
2021-09-06 20:48:18.565705+00:00,arbab,1265,mutton chapli kebab 600 gm,1,Frozen Food,1265.0,0.2,1012.0,253.0
2021-11-15 21:46:10.919418+00:00,arbab,380,roylty rich tea biscuits 300 gm i,2,Snacks (Biscuits Cake Chips),190.0,0.1,171.0,19.0
2021-07-22 21:10:04.442342+00:00,maaz,101,charry apple bowl no.2(clean max),1,Plastic Items House Hold Utensils,101.0,0.1,90.9,10.099999999999994
2021-06-09 20:42:10.262702+00:00,qasim,184,neem soap 100 gm (41),1,Toilet Soaps,184.0,0.1,165.6,18.400000000000006
2021-07-26 10:15:59.850535+00:00,asfand yar,36024,lifebuoy shampoo herbal 90 ml(08),3,Hair Shampoos,110.0,0.1,99.0,11.0
2021-07-26 10:15:59.850535+00:00,asfand yar,36024,rafhan corn oil 10 ltr tin,3,Cooking Oil,11898.0,0.3,8328.6,3569.3999999999996
2021-08-09 08:00:13.309043+00:00,asfand yar,1332,ketchup kanas bbq 400 gm (aka)(59),3,Ketchup Pickles Sauce Vinegar,207.0,0.1,186.3,20.69999999999999
2021-08-09 08:00:13.309043+00:00,asfand yar,1332,"raaz ispaghol husk 95 gm jarfor id,ad,pr,le,fd zones(42)",3,Ispaghol,237.0,0.1,213.3,23.69999999999999
